frame_start,frame_end,joint,diff_angle_rad,axis_x,axis_y,axis_z
21,22,18,0.030943628,-0.970744908,-0.099323854,0.219196483
21,22,20,0.048294138,-0.994080722,0.100891918,0.039223067
21,22,14,0.005167484,0.561937273,-0.238232195,-0.793054044
21,22,17,0.011070115,-0.193943501,0.553947926,0.810324967
21,22,19,0.034478754,-0.995841801,-0.084222659,0.036310811
21,22,21,0.084440820,-0.997998238,0.062241066,0.011836474
22,23,13,0.001196040,0.770143807,-0.642268777,0.474852800
22,23,16,0.006974055,-0.260204315,-0.785443962,-0.560577810
22,23,18,0.017967219,-0.971220136,0.043078799,0.234137014
22,23,20,0.038092773,-0.958198965,0.188013822,-0.215985864
22,23,14,0.001381068,0.593569636,0.511674404,-0.684613228
22,23,17,0.008896915,-0.209738910,-0.001520782,0.977068722
22,23,19,0.022311950,-0.997588336,-0.075262703,-0.008026330
22,23,21,0.058815185,-0.991029680,-0.015283088,0.132716581
23,24,13,0.002847145,-0.065187313,0.523102939,0.872142136
23,24,16,0.007993514,0.008194838,-0.461090118,-0.890295684
23,24,18,0.013619485,-0.990281224,0.065692998,-0.125193343
23,24,20,0.015655527,-0.299543381,0.851549506,0.431414485
23,24,14,0.000976562,0.977878094,0.167677641,-0.365502357
23,24,17,0.009108776,-0.286680818,0.107465640,0.953132510
23,24,19,0.026699852,-0.998925626,-0.041547149,0.030077295
23,24,21,0.056953188,-0.996138513,0.048297036,0.074003935
24,25,13,0.001691456,0.743912458,0.122062325,0.672380149
24,25,16,0.006176326,-0.042602155,-0.690712035,-0.727768719
24,25,18,0.005213419,-0.859885216,0.506421804,-0.040212486
24,25,20,0.013982276,0.470888823,-0.430148900,0.770741582
24,25,14,0.001953125,0.947871447,0.263404638,0.225608349
24,25,17,0.007842964,-0.272478223,-0.091517337,0.957376778
24,25,19,0.026886726,-0.980477273,0.079699107,0.179937765
24,25,21,0.065868482,-0.926824391,0.327378750,-0.183850959
25,26,13,0.003311685,0.173853338,-0.385350078,0.909714401
25,26,16,0.008286414,-0.395413429,-0.585686147,-0.708779216
25,26,18,0.007075871,-0.567946911,0.787804186,0.252448440
25,26,20,0.006905343,-0.939658701,0.229145080,0.268325329
25,26,14,0.002392080,0.851934850,0.509509563,-0.199980825
25,26,17,0.010697719,-0.317944735,-0.007422230,0.948443532
25,26,19,0.014778106,-0.942179620,0.329919726,-0.058924731
25,26,21,0.038280092,-0.921503723,0.301496148,-0.245376334
26,27,13,0.000976562,0.123989113,-1.117359281,0.271545440
26,27,16,0.006059413,-0.150113076,-0.618784249,-0.776293218
26,27,18,0.006730496,-0.994568765,-0.012880925,-0.098557450
26,27,20,0.007532841,-0.502347052,-0.283521891,0.817550242
26,27,14,0.002489756,-0.592239618,0.534780443,0.604818404
26,27,17,0.011451226,-0.241245762,0.474125624,0.846535921
26,27,19,0.013671902,-0.966023088,-0.022417888,-0.258995086
26,27,21,0.023151046,-0.881884575,0.262979984,-0.391802341
27,28,13,0.003238892,-0.086603545,-0.629397094,-0.785201192
27,28,16,0.005027165,-0.220139936,-0.626483500,-0.756576180
27,28,18,0.007873303,-0.479028732,-0.801496148,0.364518613
27,28,20,0.009238723,0.022957306,-0.543260038,0.839360297
27,28,14,0.003966816,-0.572540760,0.605811179,0.550939381
27,28,17,0.010608196,-0.348120362,0.668347895,0.656715691
27,28,19,0.013999317,-0.889250159,-0.060588006,-0.453772992
27,28,21,0.023910971,-0.756275058,0.331140041,-0.564299941
28,29,13,0.003521047,-0.505309284,-0.467198282,0.759809613
28,29,16,0.008343760,-0.718493283,-0.657401025,-0.240640149
28,29,18,0.012525172,-0.328121394,0.560840786,0.761043370
28,29,20,0.008707309,-0.155018792,0.951564670,-0.264035970
28,29,14,0.002847145,-0.643306017,0.525989950,-0.579651654
28,29,17,0.012371953,-0.489546508,0.511883318,0.705872238
28,29,19,0.014016338,-0.318153977,-0.274351388,-0.907546461
28,29,21,0.007469271,0.414420038,-0.913473129,-0.011538437
29,30,13,0.004528135,-0.362321496,-0.191057816,0.919987917
29,30,16,0.001826981,-0.438141048,-0.669560015,0.601745605
29,30,18,0.006800974,-0.632958174,0.709414303,0.321396321
29,30,20,0.009290192,-0.236554056,0.147654101,0.960562050
29,30,14,0.001381068,-0.591680408,0.506930470,-0.854901314
29,30,17,0.000690534,-0.000215792,0.839387238,0.215317130
29,30,19,0.003653963,-0.982041180,-0.089071453,-0.222235158
29,30,21,0.009056276,0.003331146,-0.051258046,-1.000766397
30,31,13,0.002583742,-0.060787134,0.001162107,1.006701827
30,31,16,0.005899927,0.446714729,0.654463530,0.609308660
30,31,18,0.003844731,-0.217579961,0.769568145,-0.605335772
30,31,20,0.006019938,-0.368169963,0.852777600,0.386710316
30,31,14,0.000976562,-0.392815113,0.209720314,-1.056318283
30,31,17,0.006403751,0.381539613,-0.549925387,-0.751486361
30,31,19,0.005859377,0.276218414,-0.634891510,0.720502198
30,31,21,0.006974055,0.371682584,-0.874875605,0.311255246
31,32,13,0.002762136,0.423715413,-0.069769897,0.947655380
31,32,16,0.008843157,0.388190299,0.648754835,0.657203674
31,32,18,0.008082499,0.091461770,0.539279580,-0.837218285
31,32,20,0.005393244,-0.079064049,0.996690333,-0.022050958
31,32,14,0.002071602,0.347590119,0.039315511,-0.934803188
31,32,17,0.006098633,0.387971640,-0.755371392,-0.536982477
31,32,19,0.005940200,-0.521360278,0.156778097,0.838925123
31,32,21,0.007176243,-0.699843228,0.189355731,-0.692889333
32,33,13,0.002762136,0.053145498,0.246814668,0.980666220
32,33,16,0.005348855,0.556587160,0.778121591,0.317632705
32,33,18,0.007501123,0.448735207,-0.043022178,-0.894327700
32,33,20,0.007307929,0.342072099,0.290893763,0.893427491
32,33,14,0.002392080,-0.306542844,-0.483135372,-0.812859356
32,33,17,0.001826981,0.660845160,-0.782009065,0.264700204
32,33,19,0.004734064,-0.836138010,0.433708072,0.334871948
32,33,21,0.009568328,-0.460944265,0.265698016,-0.848035395
33,34,13,0.001691456,0.233894452,-0.554603755,0.870324612
33,34,16,0.003906250,0.100631721,1.003418088,-0.023269655
33,34,18,0.003653963,0.824384451,-0.384100348,-0.434507489
33,34,20,0.008457285,0.457152307,0.838230073,0.299452007
33,34,14,0.000000000,0.000000000,0.000000000,1.000000000
33,34,17,0.003238892,-0.374404788,-0.584053993,0.728824139
33,34,19,0.005074369,0.210668504,0.960296273,-0.179464668
33,34,21,0.004312384,0.123387188,-0.965511084,-0.226654321
34,35,13,0.000976562,-0.356750518,-0.509962142,-0.919883788
34,35,16,0.002392080,0.052619532,1.014329076,0.097489715
34,35,18,0.003238892,0.854540527,0.369891495,-0.412365139
34,35,20,0.005777424,0.485224158,0.766840518,0.416696519
34,35,14,0.002392080,-0.961362004,-0.182688549,0.214240253
34,35,17,0.004085255,-0.063817509,-0.063164592,0.993103385
34,35,19,0.002071602,-0.640340805,0.479435593,-0.618811965
34,35,21,0.004026471,-0.324923903,-0.350411743,-0.889403999
35,36,13,0.001381068,0.707568109,-0.472170174,-0.657199562
35,36,16,0.003521047,0.148463726,0.914699674,-0.413452089
35,36,18,0.002583742,0.402766675,0.874060154,-0.410693794
35,36,20,0.004367321,0.541578174,0.357362807,0.760734320
35,36,14,0.000000000,0.000000000,0.000000000,1.000000000
35,36,17,0.004475173,0.154686451,-0.689001620,0.708096027
35,36,19,0.002489756,0.311608523,-0.866503894,0.401981860
35,36,21,0.005437272,-0.626271486,-0.031762827,-0.792627156
36,37,13,0.002762136,0.674817562,-0.104071699,-0.755514324
36,37,16,0.005348855,0.309316933,0.938736200,-0.146084979
36,37,18,0.006730496,0.443312526,0.655358493,-0.616628289
36,37,20,0.002674427,0.903195322,0.254911870,0.391758949
36,37,14,0.000690534,1.072090387,-0.161385253,0.817697406
36,37,17,0.006019938,0.272963971,-0.932380855,0.250698626
36,37,19,0.005940200,-0.071141899,-0.823713303,0.560995042
36,37,21,0.003088162,-0.883177221,-0.301576853,-0.398418993
37,38,13,0.008199642,0.671041727,0.669343591,-0.331312925
37,38,16,0.002674427,-0.293016851,-0.788326204,0.532868326
37,38,18,0.020226957,-0.987199605,0.091639750,-0.134727195
37,38,20,0.098053485,-0.968696773,-0.180741027,-0.170340866
37,38,14,0.006623372,0.423167735,-0.575189173,0.709943891
37,38,17,0.007209390,0.984732389,-0.175443575,0.064851411
37,38,19,0.007689466,0.291028053,-0.604762137,0.742218971
37,38,21,0.019297998,-0.686793566,0.670480013,-0.281374872
38,39,13,0.009029911,0.204536304,0.443730235,-0.874628305
38,39,16,0.012676540,0.604364574,0.795911193,-0.037994292
38,39,18,0.012039890,0.041982986,0.584797621,-0.810829878
38,39,20,0.014402259,-0.978147507,0.063138038,-0.206234828
38,39,14,0.010030596,-0.592266738,-0.327640176,0.737107813
38,39,17,0.014134907,0.548908293,-0.535571992,0.642409563
38,39,19,0.012314004,0.255192697,-0.759060502,0.599258840
38,39,21,0.002583742,-0.940052629,0.286466390,0.330395609
39,40,13,0.008485430,0.411556214,0.584086835,-0.701201200
39,40,16,0.011678006,0.578499436,0.808499157,-0.108271495
39,40,18,0.012844697,0.020244978,0.675827444,-0.736310065
39,40,20,0.019124249,-0.974345446,0.041746866,-0.222748637
39,40,14,0.009935064,-0.150560811,-0.289256513,0.947083831
39,40,17,0.011534208,0.670599222,-0.676614404,0.306958318
39,40,19,0.015579196,0.324750990,-0.694080174,0.642604828
39,40,21,0.004528135,-0.790938556,0.486633092,0.380976170
40,41,13,0.008023285,0.804828703,0.489592791,-0.337529331
40,41,16,0.007209390,0.115778036,0.983159482,-0.140723601
40,41,18,0.017807268,0.269026518,0.640664577,-0.719095767
40,41,20,0.022386627,-0.870325804,-0.011773020,-0.493287206
40,41,14,0.014468325,0.909772992,-0.371173084,0.184646085
40,41,17,0.009765634,0.339199841,-0.669362664,-0.663580298
40,41,19,0.019906154,0.429992318,-0.523683071,0.735432446
40,41,21,0.010517912,-0.897844970,0.135510668,0.418223172
41,42,13,0.011840208,0.491641641,0.466710895,-0.736153245
41,42,16,0.018961485,0.507161200,0.859802425,0.060610823
41,42,18,0.020073136,0.288371980,0.593928158,-0.751825631
41,42,20,0.010675409,-0.568361402,0.417216390,-0.711016953
41,42,14,0.010030596,0.360826969,-0.452661812,0.819380105
41,42,17,0.017645869,0.662889183,-0.734881401,-0.142002508
41,42,19,0.029394634,0.386936665,-0.557926297,0.734187603
41,42,21,0.006694978,-0.713653326,-0.471309781,0.524452507
42,43,13,0.013531673,0.505636334,0.538184822,-0.674405336
42,43,16,0.020449691,0.556792617,0.820729256,0.127193555
42,43,18,0.022397276,0.325052857,0.582989097,-0.745143235
42,43,20,0.008111943,-0.571487844,0.018769879,-0.823333263
42,43,14,0.010563151,0.516686976,-0.361759722,0.776234090
42,43,17,0.019616593,0.678436399,-0.689707696,-0.253943622
42,43,19,0.036858480,0.358012736,-0.581738412,0.730300844
42,43,21,0.011177283,-0.930393279,0.151208952,0.336504757
43,44,13,0.011155932,0.491322517,0.649567187,-0.582637548
43,44,16,0.017510233,0.536986113,0.830210507,-0.151180148
43,44,18,0.024433738,0.355589956,0.724706113,-0.591086745
43,44,20,0.004475173,0.113093846,0.624071717,-0.778300285
43,44,14,0.009366867,0.656728208,-0.501474202,0.566192687
43,44,17,0.019161614,0.640436411,-0.747682512,-0.174662426
43,44,19,0.039632726,0.362880737,-0.611045003,0.703596056
43,44,21,0.009667485,-0.949332535,-0.140721723,0.293481201
44,45,13,0.010585697,0.551528633,0.646341503,-0.527105212
44,45,16,0.018936319,0.531374872,0.847438216,0.012607903
44,45,18,0.025938902,0.288479388,0.758972526,-0.583855391
44,45,20,0.009238723,-0.487484872,0.447224528,-0.751158178
44,45,14,0.007812505,0.668097734,-0.383793890,0.641478539
44,45,17,0.017346069,0.703015387,-0.628752291,-0.333154857
44,45,19,0.046003222,0.301701993,-0.700896680,0.646332622
44,45,21,0.009935064,-0.953338325,-0.220170662,0.209041521
45,46,13,0.010608196,0.587181032,0.393041849,-0.707951665
45,46,16,0.019858187,0.579357862,0.801985502,0.148284465
45,46,18,0.027716367,0.389345765,0.682191253,-0.618758917
45,46,20,0.005213419,0.046120338,0.068760522,-0.997611344
45,46,14,0.010101652,0.764317095,-0.127873778,0.633413374
45,46,17,0.025296720,0.579438508,-0.678299844,-0.452389091
45,46,19,0.048814688,0.339423418,-0.588680148,0.733651161
45,46,21,0.021193981,-0.920009434,0.186330780,0.344709843
46,47,13,0.010675409,0.701672494,0.327268630,-0.634591520
46,47,16,0.019689381,0.553623915,0.826117098,0.106258363
46,47,18,0.028058350,0.531376302,0.565997958,-0.630354762
46,47,20,0.007627202,-0.167809919,0.051087961,-0.985036194
46,47,14,0.008624773,0.502984464,-0.209593460,0.840671301
46,47,17,0.019124249,0.584998488,-0.774002016,-0.242729947
46,47,19,0.041536234,0.358174235,-0.625626147,0.693321347
46,47,21,0.018073065,-0.913436353,0.168841124,0.369991153
47,48,13,0.009160976,0.872627854,0.199119955,-0.450665355
47,48,16,0.012992342,0.427386254,0.903093994,0.047528397
47,48,18,0.027853664,0.450742602,0.557926774,-0.696885407
47,48,20,0.005167484,-0.193843275,0.082724430,-0.983063996
47,48,14,0.013010680,0.822177529,-0.202355415,0.532792747
47,48,17,0.015207469,0.359116405,-0.875683665,-0.323651820
47,48,19,0.030123716,0.278992921,-0.560457289,0.779982626
47,48,21,0.020179752,-0.953909874,0.286938548,0.086565144
48,49,13,0.007963631,0.749620855,0.190622047,-0.635469794
48,49,16,0.013228752,0.079425879,0.908894181,-0.410626769
48,49,18,0.021584125,0.590818822,0.487495989,-0.642807066
48,49,20,0.010764373,0.871570528,0.482792795,-0.090881385
48,49,14,0.011367639,0.544123948,-0.316702217,0.778181493
48,49,17,0.014101132,0.272640854,-0.940212965,0.209312186
48,49,19,0.024149098,0.433632225,-0.471007973,0.768575132
48,49,21,0.010808580,0.774528265,-0.625052035,-0.111204334
49,50,13,0.019074315,-0.754911065,0.629067838,-0.186570734
49,50,16,0.076448351,-0.832454205,0.482845694,-0.271884322
49,50,18,0.102461874,0.562535048,0.419624329,-0.712375641
49,50,20,0.204345733,0.705106914,0.010820661,-0.709016144
49,50,14,0.078139126,-0.541560054,0.075271748,0.837335110
49,50,17,0.090058111,0.936263442,-0.320847422,-0.142990112
49,50,19,0.726953864,0.991793692,-0.073041968,0.104932107
49,50,21,2.275919676,0.982629001,0.066073775,0.173420072
50,51,13,0.011134540,0.693649173,0.481149971,-0.537544668
50,51,16,0.014252490,0.021440377,0.885286510,-0.464831829
50,51,18,0.022954538,0.465399534,0.403364539,-0.787770689
50,51,20,0.010218981,-0.364757746,0.889828622,-0.273908615
50,51,14,0.012429631,0.248099521,-0.720555723,0.648997664
50,51,17,0.016515218,0.369282484,-0.715386510,0.593098998
50,51,19,0.019061811,0.524519563,0.460027784,0.716732860
50,51,21,0.009982944,-0.068512514,0.194680646,0.980230689
51,52,13,0.014632185,0.476800114,0.620377541,-0.623747408
51,52,16,0.017194210,0.087356113,0.836348891,-0.541758120
51,52,18,0.018961485,0.374659866,0.313462108,-0.873503089
51,52,20,0.008052946,-0.667769432,0.743275702,-0.069083765
51,52,14,0.012918730,0.199361324,-0.668710113,0.718120992
51,52,17,0.017686356,0.475512624,-0.539882243,0.696062684
51,52,19,0.016914610,0.466148734,0.491097987,0.736262619
51,52,21,0.006730496,0.746019304,-0.106588654,0.656767786
52,53,13,0.018125756,0.277120352,0.609785914,-0.743245542
52,53,16,0.020507902,0.213856310,0.721182704,-0.659368634
52,53,18,0.010940129,0.477031946,0.162686497,-0.864731073
52,53,20,0.005940200,-0.682719946,0.591935873,0.438518614
52,53,14,0.014352510,0.271117717,-0.516912043,0.812795341
52,53,17,0.020191563,0.611463785,-0.558425725,0.561147451
52,53,19,0.019567914,0.538997412,0.634897351,0.553807318
52,53,21,0.006440875,-0.834718108,-0.496544003,-0.251665950
53,54,13,0.023690587,0.094830193,0.592221081,-0.800335050
53,54,16,0.023037484,0.454219669,0.778252482,-0.434561014
53,54,18,0.014954520,0.630967915,0.114335105,-0.767366469
53,54,20,0.003588120,0.660418093,0.573941350,-0.478050500
53,54,14,0.018230682,-0.052902225,-0.486227304,0.872677267
53,54,17,0.026222300,0.590643048,-0.492614120,0.639012814
53,54,19,0.022798205,0.882376313,0.292809606,0.368882507
53,54,21,0.014954520,0.954235017,0.170615956,0.247044951
54,55,13,0.026021497,0.052428741,0.575821579,-0.815979540
54,55,16,0.025605859,0.473930657,0.813222528,-0.337853014
54,55,18,0.018125756,0.698960662,0.085792936,-0.710491478
54,55,20,0.007812505,0.970809698,-0.009430884,-0.241604775
54,55,14,0.020013658,0.011505945,-0.389289320,0.921612501
54,55,17,0.026304005,0.621810079,-0.557424009,0.550124347
54,55,19,0.021428918,0.796360373,0.417124629,0.437686503
54,55,21,0.008789070,0.876578867,-0.302055359,-0.373606354
55,56,13,0.028303707,0.083367564,0.579096973,-0.810894430
