frame_start,frame_end,joint,diff_angle_rad,axis_x,axis_y,axis_z
8,9,20,0.018033445,-0.958905876,0.212304607,0.187312856
8,9,14,0.026103830,0.043099448,0.663361728,-0.746954024
8,9,17,0.035102405,-0.375375122,0.176136196,-0.910109699
8,9,19,0.021934755,-0.896555662,-0.265675157,-0.354341567
8,9,21,0.004143205,0.434104055,-0.428574443,-0.799183488
9,10,13,0.024198413,-0.174748048,-0.513501108,0.840288758
9,10,16,0.031584237,-0.409429282,-0.499458730,0.763729632
9,10,18,0.037122756,-0.978688836,-0.008903181,0.205392897
9,10,20,0.038608797,-0.955426991,0.155971363,0.251251459
9,10,14,0.017591739,-0.163385481,0.422026128,-0.892134666
9,10,17,0.030485630,-0.400221825,0.341077864,-0.850666881
9,10,19,0.025059983,-0.924731553,0.048207112,-0.377749294
9,10,21,0.009618035,-0.641630650,-0.208718032,-0.737458944
10,11,13,0.020215165,-0.317339510,-0.238985792,0.917693436
10,11,16,0.023345901,-0.567104161,-0.717010975,0.405674249
10,11,18,0.034131240,-0.762599349,-0.587760210,0.269845098
10,11,20,0.040677782,-0.949000537,0.182983264,0.257140070
10,11,14,0.018809991,-0.205968305,0.025327463,-0.978394389
10,11,17,0.017659375,-0.723206222,0.434487134,-0.537673473
10,11,19,0.039451830,-0.708760440,0.444337666,-0.548092425
10,11,21,0.019689381,-0.901086748,-0.361184716,-0.241597936
11,12,13,0.014501245,-0.348769754,-0.227252916,0.910256326
11,12,16,0.013047278,-0.584423423,-0.687821090,0.431361139
11,12,18,0.038503669,-0.223325357,-0.957428694,0.183028564
11,12,20,0.021126375,-0.965126276,0.157763436,0.210644558
11,12,14,0.016384775,-0.182641163,-0.066682048,-0.981085300
11,12,17,0.012448798,-0.913268089,0.150767416,-0.383667737
11,12,19,0.051259305,-0.510880411,0.734710515,-0.446454257
11,12,21,0.027413631,-0.933239996,-0.126935691,-0.335883021
12,13,13,0.019870190,0.146101072,-0.688497424,-0.710299313
12,13,16,0.022630258,0.374014229,0.375991106,0.848142207
12,13,18,0.058228444,-0.349686652,-0.913068652,0.209854573
12,13,20,0.054070942,0.060981318,0.838346303,-0.541663110
12,13,14,0.016942777,0.815364122,0.534349740,-0.225570485
12,13,17,0.025117002,-0.266059697,-0.468894124,-0.842421472
12,13,19,0.059480380,-0.450889498,0.890993297,-0.053282425
12,13,21,0.084163576,-0.814613461,-0.068521559,-0.575964034
13,14,13,0.014185419,0.038927622,-0.430628836,0.902311206
13,14,16,0.009518363,-0.275365919,-0.320835233,0.907499850
13,14,18,0.037423410,-0.405609369,-0.909294486,-0.093485683
13,14,20,0.033829521,-0.997675121,-0.056953080,-0.037317090
13,14,14,0.019906154,0.107438892,0.122605450,-0.986640573
13,14,17,0.012714100,-0.735197902,0.154026359,-0.661827087
13,14,19,0.043706816,-0.398402452,0.867619395,-0.297762305
13,14,21,0.028671961,-0.937650025,0.038461387,0.345429242
14,15,13,0.018099429,0.126495332,-0.520419240,0.844987988
14,15,16,0.014302588,-0.091645680,0.110392325,0.990533352
14,15,18,0.023006413,-0.201715663,-0.948092282,-0.246514440
14,15,20,0.022985678,-0.870874405,-0.188580409,-0.454102963
14,15,14,0.019531328,-0.098326303,0.276636750,-0.955781937
14,15,17,0.012788890,-0.651999891,0.488635212,-0.580208719
14,15,19,0.030485630,-0.146354333,0.914716542,-0.376634240
14,15,21,0.006730496,-0.783912897,0.015063146,0.626844764
15,16,13,0.022630258,0.109750532,-0.549002886,0.828687847
15,16,16,0.016970897,-0.120893799,0.005729241,0.992750227
15,16,18,0.010563151,0.253034443,-0.567208290,-0.784315825
15,16,20,0.013478711,-0.838718235,-0.142646387,-0.527299404
15,16,14,0.020285808,0.032158054,0.336717904,-0.941662490
15,16,17,0.017180339,-0.541883528,0.429558009,-0.722562492
15,16,19,0.019482438,-0.268654197,0.904372692,-0.333461046
15,16,21,0.022407917,-0.805458486,-0.130462512,-0.578336060
16,17,13,0.024099682,0.108938552,-0.520392179,0.846997678
16,17,16,0.017537443,-0.058611754,0.053788971,0.996870935
16,17,18,0.016615964,-0.860892534,-0.299080044,-0.411342621
16,17,20,0.035061628,-0.977347016,0.114610441,0.178036049
16,17,14,0.021047229,0.035353091,0.355111003,-0.934379756
16,17,17,0.016238607,-0.533300102,0.288895607,-0.795780540
16,17,19,0.029329672,-0.752270758,0.645668626,-0.132633671
16,17,21,0.039342895,-0.915320158,-0.215271786,-0.340454638
17,18,13,0.020073136,-0.010226010,-0.405669868,0.914056242
17,18,16,0.012275220,-0.418889582,0.275814503,0.865885437
17,18,18,0.018682810,-0.460049421,-0.887804449,0.013852139
17,18,20,0.019555727,-0.984673500,-0.003031711,0.176576152
17,18,14,0.020414684,-0.163799971,0.174688116,-0.971001446
17,18,17,0.012657718,-0.565771520,0.621704936,-0.543137848
17,18,19,0.023140745,0.336531252,0.941620409,0.015544705
17,18,21,0.022724880,0.747912526,-0.656750023,-0.098599203
18,19,13,0.015579196,-0.185116082,-0.540427566,0.821589410
18,19,16,0.013336451,-0.354984730,0.692822397,0.627322078
18,19,18,0.049237818,0.612442851,-0.788640499,0.056940682
18,19,20,0.041057017,0.930617213,0.297705561,0.213385805
18,19,14,0.023027131,-0.093591489,0.304434001,-0.948302388
18,19,17,0.007658397,-0.881995380,-0.479613364,-0.033540487
18,19,19,0.050500106,0.774369895,0.627917826,0.079075485
18,19,21,0.042427912,0.923963308,-0.348108232,-0.158557624
19,20,13,0.017400963,-0.025426777,-0.200034827,0.980038106
19,20,16,0.005121138,-0.408169717,0.551561177,0.726033151
19,20,18,0.061098050,0.481210083,-0.862507045,0.156774759
19,20,20,0.035821825,0.730399370,0.520343721,0.442358285
19,20,14,0.023821061,0.085651398,0.138379276,-0.986886740
19,20,17,0.009618035,-0.603443146,-0.237836003,-0.762879133
19,20,19,0.035467301,0.275447369,0.961206138,-0.015317173
19,20,21,0.029532203,-0.248490930,-0.868781805,0.428227663
20,21,13,0.009290192,-0.187137485,-0.236449599,0.953527451
20,21,16,0.005258951,0.287706345,0.869002283,0.406496197
20,21,18,0.062058408,0.309882551,-0.944863677,0.105754308
20,21,20,0.022975303,0.567219019,0.823439062,-0.026001761
20,21,14,0.017249586,-0.237197936,0.154366255,-0.958967149
20,21,17,0.007933636,-0.481275529,-0.741237402,-0.473157346
20,21,19,0.034815956,0.057065286,0.986174762,0.155846357
20,21,21,0.036291327,-0.424837112,-0.582570493,0.693049371
21,22,13,0.010630648,-0.018283758,-0.347940922,0.938172877
21,22,16,0.006939784,0.024825228,0.983548164,-0.199344769
21,22,18,0.064780660,0.482288063,-0.874440372,0.052564688
21,22,20,0.043444168,0.892184973,0.342529029,-0.294687867
21,22,14,0.015034024,0.076040678,0.184764341,-0.980517745
21,22,17,0.013138329,-0.438664466,-0.811281264,-0.386338085
21,22,19,0.044399615,0.328641385,0.940498769,0.086589895
21,22,21,0.013896756,0.383581936,-0.438839614,0.813343942
22,23,13,0.011388593,-0.340243548,-0.842417002,0.419568777
22,23,16,0.012695334,0.381977975,0.921764731,-0.081186146
22,23,18,0.065063484,0.625139356,-0.773131073,-0.107627504
22,23,20,0.051722389,0.982993782,0.183483854,-0.007469909
22,23,14,0.012039890,0.270188838,0.552509665,-0.789898753
22,23,17,0.021035897,-0.252483785,-0.931249738,-0.263562381
22,23,19,0.053690352,0.449451506,0.893126369,0.019450732
22,23,21,0.021451160,0.624216259,-0.778088868,-0.073608972
23,24,13,0.012020070,-0.806489885,-0.585943639,-0.073875561
23,24,16,0.017482979,0.574987829,0.817557931,-0.047200143
23,24,18,0.072625056,0.635354459,-0.713642061,-0.295081675
23,24,20,0.096169680,0.949966967,0.156707868,0.270181328
23,24,14,0.008624773,-0.086777650,0.576229632,-0.813419938
23,24,17,0.016282596,-0.095536552,-0.994118273,0.051728580
23,24,19,0.050415043,0.456530899,0.876373529,0.153628141
23,24,21,0.075415075,0.693003595,-0.392948896,-0.604464650
24,25,13,0.006730496,-0.614118338,0.368893206,0.698791206
24,25,16,0.022301262,0.762183487,0.455217183,-0.461274803
24,25,18,0.051736217,0.525083482,-0.738023937,-0.423767716
24,25,20,0.109508507,-0.144730732,0.221223950,0.964425981
24,25,14,0.010786499,-0.094203889,-0.273107946,-0.958416820
24,25,17,0.018006984,0.347069591,-0.269661129,0.898178875
24,25,19,0.031937070,0.290699482,0.947407722,0.134620652
24,25,21,0.122102946,-0.090697207,-0.330710202,-0.939358592
25,26,13,0.005818545,0.678156734,0.636826932,-0.371771187
25,26,16,0.023233289,-0.064420722,0.737522423,-0.672614515
25,26,18,0.035298835,-0.400851250,-0.908030272,0.121825352
25,26,20,0.076189004,-0.911523521,-0.149620757,0.383067429
25,26,14,0.007812505,0.107245445,-0.516798019,-0.852718353
25,26,17,0.026048971,-0.234660029,-0.685913444,0.688910186
25,26,19,0.045255970,-0.043360107,0.859083652,-0.510296047
25,26,21,0.026466658,-0.907243133,0.191595078,0.374683350
26,27,13,0.022850435,-0.298371822,0.442132115,-0.845759690
26,27,16,0.010896455,-0.149907276,0.804654479,0.577352107
26,27,18,0.043967895,-0.718866169,-0.694633603,-0.030686749
26,27,20,0.050932646,-0.842593372,-0.091059893,-0.530810654
26,27,14,0.020554353,-0.317169070,-0.532882452,0.785021842
26,27,17,0.016687555,0.350173384,-0.293009639,-0.889782310
26,27,19,0.040642597,-0.168724015,0.941599905,0.291862309
26,27,21,0.007564425,0.481123000,-0.577873468,0.661220968
27,28,13,0.011779644,-0.174015388,0.406408221,-0.899503946
27,28,16,0.008513481,0.776590645,0.484658033,0.408484071
27,28,18,0.026895592,-0.689734340,-0.630214870,-0.356479734
27,28,20,0.039770856,-0.987782896,-0.045024805,0.149221435
27,28,14,0.010054337,0.225984856,-0.458859384,0.858878732
27,28,17,0.022651318,0.381399244,-0.586150646,-0.715065300
27,28,19,0.035413478,-0.688924193,0.576269925,0.439611644
27,28,21,0.050618008,-0.988777876,-0.004809090,0.149372727
28,29,13,0.006098633,0.330242068,0.173833907,-0.930139005
28,29,16,0.008513481,0.696896911,0.701466441,-0.172130078
28,29,18,0.020635391,-0.879461646,-0.286922395,-0.380670637
28,29,20,0.044757977,-0.979728639,-0.165894344,0.112884492
28,29,14,0.004833739,0.401140898,0.236100376,0.897120774
28,29,17,0.017510233,0.374657750,-0.596489727,-0.710531414
28,29,19,0.024069984,-0.668017328,0.272654474,0.692708731
28,29,21,0.025409568,-0.891516626,0.293914944,0.344671875
29,30,13,0.004475173,0.126529738,0.379537284,-0.924613297
29,30,16,0.005609926,0.915622115,0.357047170,0.203852490
29,30,18,0.011005314,-0.416692406,0.231126204,-0.880376697
29,30,20,0.021956485,-0.985417485,0.016490610,0.169113353
29,30,14,0.001826981,-0.817050159,-0.615815818,0.151639447
29,30,17,0.010675409,0.813762188,0.195350289,-0.547242463
29,30,19,0.021306179,-0.226309612,-0.270541191,0.935979247
29,30,21,0.016644638,-0.996067464,-0.038395602,-0.078709066
30,31,13,0.003588120,-0.576765299,0.421705514,-0.719008923
30,31,16,0.006974055,0.568862557,-0.760959089,0.313166738
30,31,18,0.017967219,-0.561998248,0.686380267,-0.461743295
30,31,20,0.014986373,-0.991113186,-0.059265982,0.121308595
30,31,14,0.001953125,-0.567319870,0.311810970,0.826686859
30,31,17,0.017124739,0.425876617,0.433554322,-0.794648945
30,31,19,0.029964998,-0.475542694,-0.577564299,0.663681984
30,31,21,0.012992342,-0.699186146,0.591835320,-0.402322590
31,32,13,0.004143205,-0.365999222,0.712035775,0.612847209
31,32,16,0.011409509,-0.003080031,-0.991504729,-0.130370051
31,32,18,0.017152561,-0.141541868,0.988833129,-0.059739277
31,32,20,0.008315136,-0.995454550,0.022757292,-0.097926781
31,32,14,0.005121138,-0.949254394,-0.105825491,-0.326405555
31,32,17,0.016970897,0.239331186,0.910691082,-0.337350041
31,32,19,0.030796880,-0.245120630,-0.904374123,0.349059790
31,32,21,0.011219864,-0.745147347,0.540277183,0.392074525
32,33,13,0.024820989,0.113370135,0.284452647,0.951975226
32,33,16,0.019506898,-0.202966675,-0.600833356,-0.773128092
32,33,18,0.017699832,0.776497841,0.586978793,0.228888124
32,33,20,0.020156108,-0.841027975,-0.532034874,-0.101833604
32,33,14,0.012448798,-0.966656566,-0.258874416,-0.006841441
32,33,17,0.013282711,-0.727056623,0.532132924,0.435154974
32,33,19,0.020773577,0.484811574,-0.778460324,0.399152517
32,33,21,0.022311950,-0.636901557,0.545327663,0.544843376
33,34,13,0.010918315,-0.174510866,-0.133078396,-0.975280941
33,34,16,0.022183349,-0.262953520,-0.782132864,0.564752936
33,34,18,0.031944532,-0.697676361,0.567598581,0.437064052
33,34,20,0.010896455,0.937994361,0.349731266,-0.055115376
33,34,14,0.009838604,0.217281327,-0.219594240,-0.951021433
33,34,17,0.031219784,0.211317793,0.966840148,-0.144219652
33,34,19,0.048540376,-0.544222057,-0.761122465,-0.352736473
33,34,21,0.019737760,0.724835038,0.222654819,-0.652653217
34,35,13,0.018682810,0.024503054,0.422097385,0.906692684
34,35,16,0.022492878,-0.349288106,-0.773608983,-0.529031336
34,35,18,0.018360998,0.420946538,0.619904160,0.661959767
34,35,20,0.013584428,-0.432208717,-0.865638733,-0.256518573
34,35,14,0.010983629,-0.774501562,-0.470074058,0.424890608
34,35,17,0.019737760,-0.715426385,0.698159456,0.037947316
34,35,19,0.015347922,0.196994767,-0.960477412,-0.202037111
34,35,21,0.028160136,-0.681150973,0.439930141,0.585073650
35,36,13,0.016016860,0.400067955,0.550515890,0.732696235
35,36,16,0.009056276,-0.699700356,-0.685322225,-0.206639707
35,36,18,0.015609774,-0.021987943,0.274069250,0.961608171
35,36,20,0.002929688,0.574266970,-0.816713989,-0.188573197
35,36,14,0.017346069,0.312424570,0.349401146,0.883944929
35,36,17,0.030664984,-0.555105269,0.666000009,-0.498549938
35,36,19,0.020250518,-0.424315333,-0.881017208,-0.210205659
35,36,21,0.015394455,-0.619071186,0.785684705,0.029721176
36,37,13,0.024550555,-0.367090672,-0.316892266,-0.874517322
36,37,16,0.017793875,-0.135585085,-0.545231044,0.827037156
36,37,18,0.027913520,-0.881067276,0.231307715,0.412928104
36,37,20,0.024414213,0.999018550,-0.007292786,0.046408698
36,37,14,0.025819132,0.098385125,-0.248436183,-0.963553786
36,37,17,0.017927365,0.601601720,0.783345103,0.157738343
36,37,19,0.033998251,-0.652695000,-0.396498084,-0.645640790
36,37,21,0.019773964,0.864228547,-0.255428702,-0.433335900
37,38,13,0.006291066,-0.163011029,0.964034140,0.209299847
37,38,16,0.010242285,-0.008409321,-1.000985026,0.006734586
37,38,18,0.013120169,-0.166630507,0.394651651,0.903880537
37,38,20,0.005980202,0.647703052,-0.699480951,0.314212143
37,38,14,0.003588120,-0.305405498,-0.765242934,-0.580000520
37,38,17,0.020156108,-0.103444807,0.994706690,0.024097923
37,38,19,0.020356204,-0.139291316,-0.763303161,-0.630783796
37,38,21,0.011346646,0.990371108,0.150109097,-0.005553808
38,39,13,0.004200355,0.235180363,0.874960005,-0.415479392
38,39,16,0.003009968,0.334834784,-0.876098335,0.393196851
38,39,18,0.010078022,-0.350191683,0.116133891,0.929257452
38,39,20,0.010608196,0.867931664,-0.448109031,0.216807574
38,39,14,0.002183660,0.715634942,0.398824215,-0.616747558
38,39,17,0.014101132,-0.359226227,0.923278511,-0.145995125
38,39,19,0.013138329,-0.393353552,-0.830112100,-0.394742370
38,39,21,0.005652266,0.443859965,0.450347573,0.779015899
39,40,13,0.008052946,-0.131197542,0.974200308,-0.192639604
39,40,16,0.007532841,0.044292998,-0.928037524,-0.378893942
39,40,18,0.008111943,-0.373661667,0.085061923,0.924665451
39,40,20,0.004931400,-0.023414090,-0.980545521,0.228850782
39,40,14,0.004367321,-0.303188413,-0.914057732,-0.281057537
39,40,17,0.013671902,0.043902535,0.993133426,0.116018020
39,40,19,0.010403955,-0.524659336,-0.490655482,-0.695469975
39,40,21,0.003844731,0.740747750,0.547738492,-0.415657222
40,41,13,0.008652372,-0.119216524,0.880325794,-0.458599061
40,41,16,0.008513481,0.074157722,-0.839295685,-0.544288278
40,41,18,0.005121138,-0.032865480,-0.186818928,0.983331025
40,41,20,0.005609926,-0.375582963,-0.457408100,-0.811019301
40,41,14,0.006440875,-0.113621004,-0.871762097,0.481290907
40,41,17,0.011799866,0.069127589,0.949848413,0.308373362
40,41,19,0.008343760,-0.363313138,-0.201205090,-0.911912262
40,41,21,0.004632244,0.602924645,0.086540915,0.795935154
41,42,13,0.009238723,-0.253377974,0.854420960,-0.454416811
41,42,16,0.009543378,0.078069776,-0.466804355,-0.882423580
41,42,18,0.005609926,0.215209141,-0.816693902,0.538977742
41,42,20,0.007176243,0.697268903,-0.062098559,-0.715717733
41,42,14,0.005480945,-0.580739439,-0.791859031,0.235003620
41,42,17,0.011616596,0.111094922,0.500533342,0.858082473
41,42,19,0.007689466,-0.229318589,0.262675107,-0.938081264
41,42,21,0.012657718,0.758142829,-0.041774694,0.651359260
42,43,13,0.012582148,-0.208278686,0.856267393,-0.473225474
42,43,16,0.012138498,0.174294680,-0.451658577,-0.876126766
42,43,18,0.007873303,0.254740000,-0.971309781,-0.011664216
42,43,20,0.006253053,-0.961163223,-0.209311590,-0.187431872
42,43,14,0.007595878,-0.373073280,-0.795184135,0.479030520
42,43,17,0.012657718,0.303974211,0.400063455,0.865823150
42,43,19,0.006477786,-0.283574373,0.424100697,-0.864692032
42,43,21,0.007209390,0.283595443,0.135066718,0.951682448
43,44,13,0.015609774,-0.064542651,0.833600640,-0.549414992
43,44,16,0.014151765,0.379628628,-0.290224254,-0.878755927
43,44,18,0.008734647,0.068488449,-0.970296144,-0.236797467
43,44,20,0.009186965,-0.701132059,-0.141735658,-0.699952424
43,44,14,0.010006798,-0.244122088,-0.712693632,0.660169542
43,44,17,0.014954520,0.461679876,0.374803752,0.805177689
43,44,19,0.007008158,-0.916323662,0.250766635,-0.314165652
43,44,21,0.011198593,-0.487299591,0.017504932,0.872902334
44,45,13,0.019457947,-0.143024892,0.875983357,-0.461115897
44,45,16,0.019773964,0.408442885,-0.322113752,-0.854415655
44,45,18,0.009029911,0.430512041,-0.747357190,-0.508956909
44,45,20,0.011048557,-0.729403853,0.147084072,-0.668737650
44,45,14,0.013758819,-0.323040426,-0.789103448,0.523198545
44,45,17,0.021451160,0.536217690,0.294730335,0.790945172
44,45,19,0.004421575,-0.199644893,0.946655154,0.251547843
44,45,21,0.012314004,-0.573167443,-0.147473454,0.807814837
45,46,13,0.034096293,-0.025227306,0.940204263,0.339974582
45,46,16,0.042066708,0.091884874,-0.483885616,-0.870419502
45,46,18,0.022860866,0.977566183,-0.072683088,-0.198165312
45,46,20,0.044108666,-0.938515723,-0.129871339,-0.320055366
45,46,14,0.028638680,-0.621684432,-0.657988429,0.424985975
45,46,17,0.030407319,0.285984635,0.170750469,0.942890823
45,46,19,0.023058172,0.874836922,0.339267641,0.345825434
45,46,21,0.024589371,-0.608316720,0.209512144,0.765831053
46,47,13,0.017686356,0.517395616,0.746291757,-0.419263929
46,47,16,0.022064807,0.171126992,0.268239260,-0.948231399
46,47,18,0.011820055,0.418885201,-0.736374617,-0.536046803
46,47,20,0.018425809,-0.513059855,-0.292167425,-0.806871951
46,47,14,0.019149166,0.150643691,-0.300388724,0.942235053
46,47,17,0.018152045,-0.085994124,-0.335963696,0.938423693
46,47,19,0.023599837,0.658492267,0.570752859,0.490303069
46,47,21,0.021137659,-0.542501807,-0.095906377,0.834905803
47,48,13,0.024599064,-0.203282282,0.800275147,-0.564093649
47,48,16,0.023920940,0.434082448,-0.133406028,-0.891208589
47,48,18,0.008923673,0.404933870,-0.711823046,-0.574068546
47,48,20,0.020507902,-0.392792106,0.109849930,-0.913004577
47,48,14,0.018360998,-0.350494593,-0.848253548,0.397765338
47,48,17,0.032345071,0.652702212,0.198982880,0.731159806
47,48,19,0.008023285,0.192223474,0.803322256,0.568393648
47,48,21,0.010852606,0.005922484,-0.520238280,0.854881406
48,49,13,0.025021898,-0.085759997,0.745103896,-0.661699951
48,49,16,0.023376519,0.489909351,-0.021291303,-0.871538460
48,49,18,0.012255781,0.635929346,-0.564795136,-0.527177691
48,49,20,0.022566956,-0.184950605,0.081037499,-0.979353547
48,49,14,0.019858187,-0.115520999,-0.649489164,0.752253115
48,49,17,0.028032847,0.732504427,0.011456955,0.680806756
48,49,19,0.012695334,0.398650527,0.638952672,0.658601046
48,49,21,0.018898509,-0.548488557,-0.320247173,0.772826016
49,50,13,0.024462994,-0.102348916,0.792307377,-0.602085948
49,50,16,0.024840193,0.466119140,-0.034979254,-0.883949637
49,50,18,0.011575474,0.403719872,-0.539532602,-0.738817275
49,50,20,0.017428344,-0.264210135,0.171855360,-0.949162185
49,50,14,0.019798065,0.033734858,-0.775935888,0.629713118
49,50,17,0.027612945,0.737513900,0.036564548,0.674232304
49,50,19,0.014418804,0.220914602,0.380136669,0.898689508
49,50,21,0.017469337,-0.653786421,-0.520497382,0.550609469
50,51,13,0.025503229,-0.087769516,0.863928437,-0.496419728
50,51,16,0.023650296,0.409662485,-0.144413456,-0.900640965
50,51,18,0.012844697,0.217202842,-0.469887912,-0.856511950
50,51,20,0.019786017,-0.158109814,0.030800773,-0.987142265
50,51,14,0.023223026,0.058253229,-0.752047539,0.656828344
50,51,17,0.023457970,0.651951015,0.203482255,0.730819464
50,51,19,0.017373538,0.213483453,-0.015127392,0.977401197
50,51,21,0.016311854,-0.765354276,-0.436683476,0.473795444
51,52,13,0.023284543,0.184750900,0.781291723,-0.596117795
51,52,16,0.021923883,0.170969889,-0.229403764,-0.958125889
51,52,18,0.012410435,0.480012655,-0.446433038,-0.757054508
51,52,20,0.022923358,0.323897213,-0.088675573,-0.942241132
51,52,14,0.022640791,0.247805253,-0.860692143,0.445605665
51,52,17,0.019882185,0.439952970,-0.163409859,0.883479416
51,52,19,0.023760932,0.338886708,0.065258816,0.938739538
51,52,21,0.037455253,-0.954450428,-0.070052788,0.290467769
52,53,13,0.021171469,-0.309907734,0.905907869,-0.288899809
52,53,16,0.029092969,0.446165442,-0.672531545,-0.590977490
52,53,18,0.002583742,0.537418306,0.451219082,-0.714277744
52,53,20,0.036311030,-0.618554652,0.124960668,-0.775845826
52,53,14,0.032256491,-0.370430052,-0.792129040,0.485312730
52,53,17,0.039788838,0.967278063,0.188096568,0.170835391
52,53,19,0.010786499,-0.965307236,-0.245166764,-0.097059719
52,53,21,0.032871526,-0.238997698,-0.611069679,0.754946291
53,54,13,0.095913894,0.946666896,0.186837688,-0.262522250
53,54,16,0.076245323,-0.897016585,-0.197386086,0.395539790
53,54,18,0.042157300,0.196034059,-0.670232832,-0.715941846
53,54,20,0.023930905,0.790923297,-0.597193062,-0.134535834
53,54,14,0.039782844,0.737869740,-0.672015846,-0.064634100
53,54,17,0.067354143,-0.981251657,-0.133451164,0.139148235
53,54,19,0.079976201,0.013152173,0.058507960,0.998223245
53,54,21,0.035668407,-0.988545775,0.097483881,-0.114825279
54,55,13,0.024974208,0.832691073,0.545748174,-0.095439687
54,55,16,0.016730363,-0.600786507,-0.652967334,-0.463489562
54,55,18,0.016209217,0.062232770,-0.636408806,-0.769031644
54,55,20,0.007993514,-0.723944485,0.479134530,-0.501996696
54,55,14,0.023529010,0.245820194,-0.908089042,0.339775085
54,55,17,0.013982276,-0.319346726,-0.427387029,0.845446348
54,55,19,0.022161843,0.075610600,0.174530819,0.981624484
